assembly_accession,assembly_name,organism_name,organism_taxonomic_id,assembly_release_date,assembly_release_year,checkm_completeness,checkm_completeness_percentile,checkm_contamination,checkm_version,checkm_marker_count,collection_date
GCF_001998645.1,ASM199864v1,Mycobacterium tuberculosis TRS27,1334073,2017-02-13,2017,97.78,97.48378,0.37,v1.2.3,,2025-01-27
GCF_003584725.1,ASM358472v1,Mycobacterium leprae Kyoto-2,1008298,2017-12-21,2017,96.38,100.0,0.6,v1.2.2,,2025-01-27
GCF_002291465.1,ASM229146v1,Mycobacterium lepraemurium,64667,2017-09-12,2017,89.02,100.0,,v1.2.2,,2025-01-27
GCA_000012085.2,ASM1208v2,Borrelia turicatae 91E135,314724,2017-07-05,2017,99.65,100.0,,v1.2.2,,2025-01-27
GCF_001971665.1,ASM197166v1,Methylorubrum extorquens,408,2017-01-26,2017,97.21,34.782608,2.63,v1.2.2,,2025-01-27
GCA_001941565.1,ASM194156v1,Corynebacterium phocae,161895,2017-01-10,2017,99.56,100.0,0.05,v1.2.2,,2025-01-27
GCF_002117815.2,ASM211781v2,Methylorubrum zatmanii,29429,2017-05-04,2017,98.24,60.0,0.32,v1.2.2,,2025-01-27
GCA_001971645.1,ASM197164v1,Achromobacter insolitus,217204,2017-01-26,2017,95.16,14.814815,1.8,v1.2.2,,2025-01-27
GCF_002271195.1,ASM227119v1,Treponema pallidum subsp. pertenue,168,2017-08-28,2017,99.66,100.0,1.44,v1.2.2,,2025-01-27
GCF_002221705.2,ASM222170v2,[Clostridium] innocuum,1522,2017-08-16,2017,99.37,89.47369,0.47,v1.2.2,,2025-01-27
GCA_900187035.1,50279_G02,Megamonas hypermegale,158847,2017-08-15,2017,98.81,100.0,1.07,v1.2.2,,2025-01-27
GCF_002105555.1,ASM210555v1,Paracoccus contaminans,1945662,2017-04-24,2017,91.97,100.0,0.98,v1.2.2,,2025-01-27
GCF_001974985.1,ASM197498v1,Microbacterium aurum,36805,2017-01-30,2017,98.81,100.0,3.51,v1.2.2,,2025-01-27
GCA_002240055.1,ASM224005v1,Leptotrichia sp. oral taxon 498,712368,2017-08-02,2017,95.59,100.0,1.2,v1.2.2,,2025-01-27
GCA_900005615.1,JCM7685,Paracoccus aminovorans,34004,2017-08-14,2017,99.43,100.0,0.74,v1.2.3,,2025-01-27
GCA_001936255.1,ASM193625v1,Borrelia anserina Es,1365188,2017-01-05,2017,98.07,100.0,,v1.2.2,,2025-01-27
GCA_002441975.1,ASM244197v1,Paracidovorax citrulli,80869,2017-10-04,2017,96.03,13.043478,0.34,v1.2.2,,2025-01-27
GCF_002024885.1,ASM202488v1,Microbacterium foliorum,104336,2017-03-10,2017,98.86,41.666668,0.74,v1.2.2,,2025-01-27
GCA_002752675.1,ASM275267v1,Massilia violaceinigra,2045208,2017-11-06,2017,84.83,50.0,12.83,v1.2.3,,2025-01-27
GCF_002847305.1,ASM284730v1,Paracoccus tegillarcae,1529068,2017-12-23,2017,96.03,100.0,2.51,v1.2.2,,2025-01-27
GCF_002752655.1,ASM275265v1,Methylosinus trichosporium OB3b,595536,2017-11-06,2017,98.53,66.666664,0.52,v1.2.2,,2025-01-27
GCA_900186835.1,49950_F01,Pasteurella dagmatis,754,2017-08-15,2017,99.38,100.0,0.22,v1.2.3,,2025-01-27
GCA_002754935.1,ASM275493v1,Parathermosynechococcus lividus PCC 6715,1917166,2017-11-06,2017,89.81,100.0,,v1.2.3,,2025-01-27
GCF_002209385.1,ASM220938v1,Methylovulum psychrotolerans,1704499,2017-06-27,2017,98.78,100.0,0.57,v1.2.3,,2025-01-27
GCA_002079945.1,ASM207994v1,Parasaccharibacter apium,1510841,2017-04-05,2017,98.71,100.0,,v1.2.3,,2025-01-27
GCA_002216855.1,ASM221685v1,Paraphotobacterium marinum,1755811,2017-07-12,2017,65.16,100.0,1.59,v1.2.3,,2025-01-27
GCA_002847445.1,ASM284744v1,Paracoccus zhejiangensis,1077935,2017-12-27,2017,98.08,100.0,3.73,v1.2.3,,2025-01-27
GCA_002749495.1,ASM274949v1,Paracoccus yeei,147645,2017-11-03,2017,99.0,35.714287,0.65,v1.2.2,,2025-01-27
GCF_002764035.1,ASM276403v1,Pectobacterium brasiliense,180957,2017-11-13,2017,99.22,56.329113,0.89,v1.2.2,,2025-01-27
GCA_002305855.1,ASM230585v1,Melittangium boletus DSM 14713,1294270,2017-09-15,2017,97.12,100.0,2.3,v1.2.2,,2025-01-27
GCA_002068175.1,ASM206817v1,Pasteurella multocida subsp. septica,115545,2017-03-22,2017,95.55,7.0422535,1.15,v1.2.2,,2025-01-27
GCA_001956795.1,ASM195679v1,Pasteurella multocida subsp. multocida str. HN07,1436299,2017-01-18,2017,99.15,97.1831,1.06,v1.2.2,,2025-01-27
GCA_001578435.2,ASM157843v2,Pasteurella multocida subsp. multocida PMTB2.1,1455592,2017-08-24,2017,97.59,26.632523,0.97,v1.2.2,,2025-01-27
GCA_002288545.1,ASM228854v1,Pectobacterium polaris,2042057,2017-09-08,2017,99.08,91.666664,1.02,v1.2.3,,2025-01-27
GCF_002803865.1,ASM280386v1,Erwinia amylovora,552,2017-12-04,2017,98.23,82.75862,0.2,v1.2.3,,2025-01-27
GCA_002216875.1,ASM221687v1,Shewanella bicestrii,2018305,2017-07-12,2017,99.84,100.0,0.37,v1.2.2,,2025-01-27
GCF_002151505.1,ASM215150v1,Borreliella burgdorferi,139,2017-05-19,2017,99.87,98.81657,5.56,v1.2.2,,2025-01-27
GCA_000260985.3,ASM26098v3,Methylophaga nitratireducenticrescens,754476,2017-06-27,2017,98.84,50.0,2.06,v1.2.3,,2025-01-27
GCA_002059225.1,ASM205922v1,Pasteurella multocida subsp. multocida,44283,2017-03-22,2017,96.16,8.706786,0.76,v1.2.2,,2025-01-27
GCA_002843965.1,ASM284396v1,Microbacterium hominis,162426,2017-12-18,2017,99.46,100.0,1.37,v1.2.2,,2025-01-27
GCA_900215155.1,IMG-taxon 2617270900 annotated assembly,Marinobacter sp. LV10R510-11A,1415568,2017-09-19,2017,97.81,100.0,2.75,v1.2.2,,2025-01-27
GCA_001421015.2,ASM142101v2,Paenibacillus bovis,1616788,2017-05-15,2017,87.89,50.0,1.75,v1.2.2,,2025-01-27
GCA_002813045.1,ASM281304v1,Acinetobacter bereziniae,106648,2017-12-06,2017,96.4,8.333333,3.41,v1.2.2,,2025-01-27
GCA_002005365.1,ASM200536v1,Paenalcaligenes hominis,643674,2017-02-21,2017,78.33,12.5,0.81,v1.2.3,,2025-01-27
GCA_002504165.1,ASM250416v1,Pacificitalea manganoxidans,1411902,2017-10-10,2017,99.41,100.0,,v1.2.3,,2025-01-27
GCA_002128345.1,ASM212834v1,Oxalobacter formigenes OXCC13,556269,2017-05-11,2017,98.37,84.61539,2.47,v1.2.2,,2025-01-27
GCA_002127965.1,ASM212796v1,Oxalobacter formigenes,847,2017-05-11,2017,98.37,84.61539,2.47,v1.2.2,,2025-01-27
GCF_002192415.1,ASM219241v1,Paenibacillus donghaensis,414771,2017-06-13,2017,98.34,50.0,1.0,v1.2.2,,2025-01-27
GCF_000597945.1,ASM59794v2,Yersinia hibernica,2339259,2017-11-21,2017,96.03,33.333332,0.55,v1.2.3,,2025-01-27
GCA_002591195.1,ASM259119v1,Yersinia frederiksenii,29484,2017-10-18,2017,99.87,92.5,0.77,v1.2.3,,2025-01-27
GCA_002224285.1,ASM222428v1,Arthrobacter sp. YN,2020486,2017-07-24,2017,96.25,100.0,,v1.2.2,,2025-01-27
GCA_002162095.1,ASM216209v1,Armatimonadetes bacterium Uphvl-Ar2,2004468,2017-05-31,2017,,,,,,2025-01-27
GCA_002082155.1,ASM208215v1,Paenibacillus larvae subsp. pulvifaciens,1477,2017-04-10,2017,87.19,3.3783784,1.39,v1.2.3,,2025-01-27
GCA_002003265.1,ASM200326v1,Paenibacillus larvae subsp. larvae,147375,2017-02-17,2017,97.13,3.6036036,,v1.2.3,,2025-01-27
GCA_002162075.1,ASM216207v1,Armatimonadetes bacterium Uphvl-Ar1,2004467,2017-05-31,2017,,,,,,2025-01-27
GCA_002240415.1,ASM224041v1,Paenibacillus kribbensis,172713,2017-08-03,2017,99.72,100.0,1.11,v1.2.2,,2025-01-27
GCA_900188315.1,IMG-taxon 2609459767 annotated assembly,Marinobacter sp. es.042,1761794,2017-06-25,2017,99.24,100.0,0.21,v1.2.2,,2025-01-27
GCA_002162375.1,ASM216237v1,Oleiphilus messinensis,141451,2017-05-31,2017,99.56,100.0,1.67,v1.2.3,,2025-01-27
GCF_001975405.1,ASM197540v1,Salmonella enterica subsp. enterica serovar Johannesburg str. ST203,1242101,2017-01-30,2017,99.54,48.20431,0.63,v1.2.3,,2025-01-27
GCA_002269215.1,ASM226921v1,Leptospira interrogans serovar Canicola,211880,2017-08-24,2017,62.46,3.2786884,6.93,v1.2.2,,2025-01-27
GCA_002082015.1,ASM208201v1,Sporosarcina ureae,1571,2017-04-07,2017,97.31,55.555557,2.55,v1.2.2,,2025-01-27
GCF_001448485.2,ASM144848v2,Salmonella enterica subsp. enterica serovar Kentucky str. SA20030505,1242102,2017-07-27,2017,98.4,9.461293,1.34,v1.2.2,,2025-01-27
GCF_001975425.1,ASM197542v1,Salmonella enterica subsp. enterica serovar Koessen str. S-1501,1242105,2017-01-30,2017,99.2,27.665602,0.44,v1.2.3,,2025-01-27
GCA_900187175.1,51342_A02,Odoribacter splanchnicus,28118,2017-08-15,2017,97.88,98.27586,0.36,v1.2.3,,2025-01-27
GCA_002278035.1,ASM227803v1,Ochrobactrum quorumnocens,271865,2017-08-30,2017,88.8,66.666664,6.97,v1.2.2,,2025-01-27
GCF_001975445.1,ASM197544v1,Salmonella enterica subsp. enterica serovar Krefeld str. SA20030536,1242106,2017-01-30,2017,99.67,72.4581,1.05,v1.2.3,,2025-01-27
GCA_001990205.1,ASM199020v1,Staphylococcus cohnii,29382,2017-02-08,2017,77.96,0.9433962,0.21,v1.2.3,,2025-01-27
GCA_001941525.1,ASM194152v1,Marinitoga sp. 1137,1545835,2017-01-10,2017,96.13,100.0,2.87,v1.2.3,,2025-01-27
GCA_002157895.1,ASM215789v1,Oceanisphaera profunda,1416627,2017-05-25,2017,94.78,100.0,1.53,v1.2.3,,2025-01-27
GCA_000487155.2,ASM48715v2,Salmonella enterica subsp. enterica serovar Inverness str. ATCC 10720,941187,2017-01-17,2017,99.33,34.90822,0.57,v1.2.2,,2025-01-27
GCA_002831645.1,ASM283164v1,Olleya sp. Bg11-27,2058135,2017-12-11,2017,93.2,100.0,9.4,v1.2.3,,2025-01-27
GCA_900089455.2,OrrDiv2,Orrella dioscoreae,1851544,2017-10-10,2017,100.0,100.0,0.99,v1.2.3,,2025-01-27
GCF_002055515.1,ASM205551v1,Acinetobacter calcoaceticus,471,2017-03-21,2017,98.93,86.04651,5.75,v1.2.2,,2025-01-27
GCF_002356155.1,MST3_assembly01,Microbacterium sp. TPU 3598,1938334,2017-01-27,2017,99.2,100.0,0.18,v1.2.2,,2025-01-27
GCA_002240225.1,ASM224022v1,Paenibacillus physcomitrellae,1619311,2017-08-02,2017,99.61,100.0,0.11,v1.2.2,,2025-01-27
GCF_002162355.1,ASM216235v1,Tumebacillus avium,1903704,2017-05-31,2017,93.84,100.0,10.08,v1.2.3,,2025-01-27
GCA_002101395.1,ASM210139v1,Pantoea alhagi,1891675,2017-04-20,2017,93.88,100.0,3.81,v1.2.2,,2025-01-27
GCF_900095395.1,APW_KL86DES1_v1,uncultured Desulfovibrio sp.,167968,2017-06-30,2017,98.66,95.79832,0.89,v1.2.3,,2025-01-27
GCF_900095415.1,APW_KL86PLE_v1,uncultured Pleomorphomonas sp.,442121,2017-06-30,2017,92.49,100.0,13.74,v1.2.3,,2025-01-27
GCA_002243515.1,ASM224351v1,Tumebacillus algifaecis,1214604,2017-08-08,2017,92.38,100.0,8.07,v1.2.3,,2025-01-27
GCF_900078365.1,SPPYR_PRJEB13037v1,uncultured Sphingopyxis sp.,310581,2017-05-15,2017,93.23,93.333336,8.66,v1.2.3,,2025-01-27
GCF_900095405.1,APW_KL86PLE1_v1,uncultured Sporomusa sp.,307249,2017-06-30,2017,100.0,100.0,7.58,v1.2.3,,2025-01-27
GCF_002269345.1,ASM226934v1,Tsuneonella mangrovi,1982042,2017-08-24,2017,93.22,100.0,5.24,v1.2.2,,2025-01-27
GCF_002368015.1,ASM236801v1,Trichormus variabilis NIES-23,1973479,2017-06-25,2017,99.44,92.85714,0.3,v1.2.3,,2025-01-27
GCA_002278075.1,ASM227807v1,Paraburkholderia aromaticivorans,2026199,2017-08-30,2017,99.94,100.0,0.47,v1.2.2,,2025-01-27
GCA_002257605.1,ASM225760v1,Parabacteroides sp. CT06,2025876,2017-08-16,2017,98.84,100.0,1.06,v1.2.3,,2025-01-27
GCA_002082215.1,ASM208221v1,Pantoea stewartii subsp. stewartii DC283,660596,2017-04-10,2017,98.83,30.76923,0.31,v1.2.2,,2025-01-27
GCF_002076915.1,ASM207691v1,Actinomyces gaoshouyii,1960083,2017-04-03,2017,98.83,33.333332,,v1.2.2,,2025-01-27
GCF_002205535.1,ASM220553v1,Ureaplasma parvum,134821,2017-06-22,2017,96.81,23.076923,0.29,v1.2.2,,2025-01-27
GCA_900177425.1,IMG-taxon 2529292568 annotated assembly,Paenibacillus uliginis N3/975,1313296,2017-04-19,2017,99.72,100.0,0.16,v1.2.2,,2025-01-27
GCF_000486045.2,ASM48604v2,Salmonella enterica subsp. enterica serovar Heidelberg str. SARA35,1029997,2017-01-17,2017,98.91,23.19633,0.44,v1.2.2,,2025-01-27
GCF_001975385.1,ASM197538v1,Salmonella enterica subsp. enterica serovar Hillingdon str. N1529-D3,1242096,2017-01-30,2017,98.49,10.247406,0.56,v1.2.2,,2025-01-27
GCF_001448705.2,ASM144870v2,Salmonella enterica subsp. enterica serovar Hvittingfoss str. SA20014981,1242097,2017-07-27,2017,99.22,28.224262,1.65,v1.2.2,,2025-01-27
GCF_002208195.1,ASM220819v1,Salmonella enterica subsp. enterica serovar India str. SA20085604,1242098,2017-06-26,2017,99.53,47.64964,4.74,v1.2.3,,2025-01-27
GCF_002224405.1,ASM222440v1,Salmonella enterica subsp. enterica serovar Indiana,286783,2017-07-24,2017,99.5,44.229847,0.67,v1.2.3,,2025-01-27
GCA_002795825.1,ASM279582v1,Mariprofundus ferrinatatus,1921087,2017-11-27,2017,79.67,100.0,7.35,v1.2.2,,2025-01-27
GCA_002795805.1,ASM279580v1,Mariprofundus aestuarium,1921086,2017-11-27,2017,84.33,100.0,9.56,v1.2.2,,2025-01-27
GCA_900215455.1,IMG-taxon 2703719189 annotated assembly,Serratia sp. JKS000199,1938820,2017-09-06,2017,99.78,33.333332,0.49,v1.2.3,,2025-01-27
GCA_002287705.1,ASM228770v1,Leptospira santarosai,28183,2017-08-24,2017,62.7,3.125,4.48,v1.2.2,,2025-01-27
GCA_900155645.1,Propionibacterium massiliense,Vaginimicrobium propionicum,1871034,2017-01-14,2017,95.7,100.0,0.88,v1.2.3,,2025-01-27
GCF_001931505.1,ASM193150v1,Pajaroellobacter abortibovis,1882918,2017-01-04,2017,98.28,100.0,,v1.2.2,,2025-01-27
GCA_001941825.1,ASM194182v1,Massilia putida,1141883,2017-01-10,2017,90.4,100.0,13.09,v1.2.3,,2025-01-27
GCA_002043005.1,ASM204300v1,Martelella mediterranea DSM 17316,1122214,2017-03-20,2017,98.39,100.0,0.69,v1.2.2,,2025-01-27
GCF_002370195.2,ASM237019v2,Ureibacillus thermosphaericus,51173,2017-06-25,2017,88.18,100.0,3.94,v1.2.3,,2025-01-27
GCF_000021245.2,ASM2124v2,Acinetobacter baumannii AB0057,480119,2017-06-27,2017,98.94,14.117208,0.25,v1.2.2,,2025-01-27
GCA_002356335.1,ASM235633v1,[Mycobacterium] stephanolepidis,1520670,2017-06-17,2017,99.15,100.0,0.38,v1.2.3,,2025-01-27
GCF_002804105.1,ASM280410v1,Mesoplasma melaleucae,81459,2017-12-04,2017,98.65,100.0,0.22,v1.2.3,,2025-01-27
GCA_002804225.1,ASM280422v1,Mesoplasma lactucae ATCC 49193,81460,2017-12-04,2017,91.14,100.0,1.75,v1.2.2,,2025-01-27
GCA_002504365.1,ASM250436v1,Mesoplasma florum,2151,2017-10-10,2017,99.96,50.0,0.71,v1.2.2,,2025-01-27
GCF_002028405.1,ASM202840v1,Thiomonas intermedia,926,2017-03-15,2017,95.45,100.0,3.69,v1.2.2,,2025-01-27
GCF_002407485.1,ASM240748v1,Zobellella denitrificans,347534,2017-10-02,2017,98.9,100.0,2.31,v1.2.3,,2025-01-27
GCA_002848265.1,ASM284826v1,Zhihengliuella sp. ISTPL4,2058657,2017-12-28,2017,91.77,100.0,2.83,v1.2.2,,2025-01-27
GCF_001940525.2,ASM194052v2,Thioclava nitratireducens,1915078,2017-02-21,2017,98.97,50.0,0.88,v1.2.2,,2025-01-27
GCF_002356355.1,ASM235635v1,Thiohalobacter thiocyanaticus,585455,2017-06-28,2017,98.6,100.0,1.16,v1.2.3,,2025-01-27
GCA_002158905.1,ASM215890v1,Yoonia vestfoldensis,245188,2017-05-30,2017,95.47,33.333332,22.61,v1.2.2,,2025-01-27
GCA_002804025.1,ASM280402v1,Mesoplasma tabanidae,219745,2017-12-04,2017,98.93,100.0,0.28,v1.2.2,,2025-01-27
GCA_002843565.1,ASM284356v1,Mesoplasma syrphidae,225999,2017-12-17,2017,99.8,100.0,0.25,v1.2.2,,2025-01-27
GCF_002787395.1,ASM278739v1,Enterobacter sp. CRENT-193,2051905,2017-11-20,2017,99.18,50.0,0.86,v1.2.2,,2025-01-27
GCF_002142555.1,ASM214255v1,Enterobacter sp. DKU_NT_01,2093698,2017-05-16,2017,88.96,100.0,1.68,v1.2.3,,2025-01-27
GCA_900183405.1,ASM90018340v1,Levilactobacillus zymae,267363,2017-05-25,2017,98.69,33.333332,1.31,v1.2.2,,2025-01-27
GCF_002148255.1,ASM214825v1,Eggerthella lenta,84112,2017-05-17,2017,96.93,27.2,1.18,v1.2.2,,2025-01-27
GCF_002009425.1,ASM200942v1,Thiosocius teredinicola,1973002,2017-03-02,2017,98.91,100.0,2.75,v1.2.3,,2025-01-27
GCF_002220155.1,ASM222015v1,Azotobacter chroococcum,353,2017-07-17,2017,77.74,14.285714,10.69,v1.2.3,,2025-01-27
GCF_001936175.1,ASM193617v1,Methylobacterium phyllosphaerae,418223,2017-01-05,2017,99.75,100.0,0.25,v1.2.2,,2025-01-27
GCA_002214445.1,ASM221444v1,Metamycoplasma hyosynoviae,29559,2017-07-05,2017,90.36,54.79452,,v1.2.3,,2025-01-27
GCA_002804125.1,ASM280412v1,Mesoplasma entomophilum,2149,2017-12-04,2017,99.87,100.0,0.43,v1.2.3,,2025-01-27
GCF_900089495.1,BBA-E_PRJEB14159_v1,Thiomonas sp. X19,1050370,2017-07-28,2017,90.97,100.0,11.28,v1.2.3,,2025-01-27
GCA_002804245.1,ASM280424v1,Mesoplasma coleopterae,324078,2017-12-04,2017,99.9,100.0,0.43,v1.2.2,,2025-01-27
GCA_002290085.1,ASM229008v1,Mesoplasma chauliocola,216427,2017-09-12,2017,99.96,100.0,,v1.2.2,,2025-01-27
GCA_900187105.1,50618_F01,Eikenella corrodens,539,2017-08-15,2017,95.74,64.28571,0.56,v1.2.3,,2025-01-27
GCF_002057455.1,ASM205745v1,[Actinomadura] parvosata subsp. kistnae,1909395,2017-03-21,2017,92.82,100.0,15.0,v1.2.2,,2025-01-27
GCF_003595605.1,ASM359560v1,[Bacillus] caldolyticus,1394,2017-12-28,2017,99.5,100.0,0.33,v1.2.2,,2025-01-27
GCF_002368055.1,ASM236805v1,Aulosira laxa NIES-50,1541988,2017-06-25,2017,99.31,100.0,0.71,v1.2.2,,2025-01-27
GCA_002812705.1,ASM281270v1,Achromobacter spanius,217203,2017-12-06,2017,97.52,53.333332,1.97,v1.2.2,,2025-01-27
GCA_900156745.1,IMG-taxon 2681813522 annotated assembly,Achromobacter sp. MFA1 R4,1881016,2017-01-14,2017,96.97,100.0,1.58,v1.2.3,,2025-01-27
GCA_002158845.1,ASM215884v1,Zymomonas mobilis subsp. mobilis,120045,2017-05-30,2017,96.84,43.75,1.16,v1.2.2,,2025-01-27
GCF_900187295.1,52191_E01,Corynebacterium cystitidis,35757,2017-08-15,2017,99.36,12.5,0.1,v1.2.3,,2025-01-27
GCF_002843135.1,ASM284313v1,Corynebacterium diphtheriae bv. mitis str. ISS 3319,1450520,2017-12-14,2017,97.55,23.203285,0.12,v1.2.2,,2025-01-27
GCF_002874535.1,ASM287453v1,Mesobacillus jeotgali,129985,2017-12-06,2017,99.35,100.0,0.65,v1.2.3,,2025-01-27
GCA_002243645.1,ASM224364v1,Peribacillus simplex NBRC 15720 = DSM 1321,1349754,2017-08-08,2017,99.03,34.0,0.65,v1.2.2,,2025-01-27
GCF_002804045.1,ASM280404v1,Leuconostoc citreum,33964,2017-12-04,2017,97.18,14.925373,2.4,v1.2.2,,2025-01-27
GCF_002441955.1,ASM244195v1,Methylomonas koyamae,702114,2017-10-04,2017,95.64,100.0,3.7,v1.2.2,,2025-01-27
GCA_001945665.1,ASM194566v1,Borreliella mayonii,1674146,2017-01-11,2017,98.95,100.0,,v1.2.2,,2025-01-27
GCF_001969345.1,ASM196934v1,Phaeobacter inhibens,221822,2017-01-23,2017,96.41,2.173913,1.26,v1.2.3,,2025-01-27
GCA_003571485.1,ASM357148v1,Pectobacterium versatile,2488639,2017-07-27,2017,99.23,86.48649,0.91,v1.2.2,,2025-01-27
GCF_002157225.2,ASM215722v2,Agarilytica rhodophyticola,1737490,2017-06-13,2017,100.0,100.0,1.31,v1.2.2,,2025-01-27
GCF_002234575.2,ASM223457v2,Enterocloster bolteae,208479,2017-08-30,2017,97.64,98.181816,0.59,v1.2.2,,2025-01-27
GCF_002243555.1,ASM224355v1,Corynebacterium glutamicum ATCC 14067,1079988,2017-08-08,2017,98.81,84.61539,0.06,v1.2.2,,2025-01-27
GCA_002736205.1,ASM273620v1,Pedobacter ginsengisoli,363852,2017-10-30,2017,96.97,50.0,3.74,v1.2.3,,2025-01-27
GCF_001953195.1,ASM195319v1,Acinetobacter soli,487316,2017-01-17,2017,99.59,80.0,0.07,v1.2.2,,2025-01-27
GCA_002005305.1,ASM200530v1,Shewanella psychrophila,225848,2017-02-21,2017,99.2,100.0,1.17,v1.2.2,,2025-01-27
GCF_003433375.1,ASM343337v1,Leuconostoc mesenteroides,1245,2017-08-03,2017,97.67,72.32472,1.24,v1.2.2,,2025-01-27
GCF_002393265.1,ASM239326v1,Enterococcus sp. FDAARGOS_375,2060307,2017-09-28,2017,99.61,100.0,0.27,v1.2.2,,2025-01-27
GCA_002215585.1,ASM221558v1,Shewanella marisflavi,260364,2017-07-06,2017,99.55,100.0,0.4,v1.2.3,,2025-01-27
GCA_002813755.1,ASM281375v1,Enterococcus mundtii,53346,2017-12-07,2017,99.15,98.7013,1.38,v1.2.2,,2025-01-27
GCA_003584645.1,ASM358464v1,Methylocaldum marinum,1432792,2017-09-08,2017,99.86,100.0,1.21,v1.2.3,,2025-01-27
GCA_002838165.1,ASM283816v1,Shewanella sp. Pdp11,2059264,2017-12-13,2017,99.84,100.0,0.44,v1.2.2,,2025-01-27
GCA_002214805.1,ASM221480v1,Brachyspira hampsonii,1287055,2017-07-05,2017,97.96,70.0,0.44,v1.2.2,,2025-01-27
GCA_001998805.1,ASM199880v1,Leuconostoc garlicum,255248,2017-02-13,2017,98.51,100.0,0.11,v1.2.2,,2025-01-27
GCA_002257505.1,ASM225750v1,Mesomycoplasma hyopneumoniae,2099,2017-08-16,2017,71.8,2.7777777,0.95,v1.2.2,,2025-01-27
GCF_002412045.1,ASM241204v1,Phaeobacter piscinae,1580596,2017-10-02,2017,99.05,87.5,0.81,v1.2.2,,2025-01-27
GCF_002287505.1,ASM228750v1,Corynebacterium glaucum,187491,2017-02-15,2017,98.93,60.0,0.25,v1.2.2,,2025-01-27
GCA_002220095.1,ASM222009v1,Bosea sp. AS-1,2015316,2017-07-17,2017,100.0,100.0,1.8,v1.2.2,,2025-01-27
GCA_002075795.1,ASM207579v1,Shewanella japonica,93973,2017-03-31,2017,98.18,33.333332,0.19,v1.2.2,,2025-01-27
GCF_002804205.1,ASM280420v1,Entomoplasma freundtii,74700,2017-12-04,2017,88.45,50.0,3.46,v1.2.3,,2025-01-27
GCF_001999965.1,ASM199996v1,Limihaloglobus sulfuriphilus,1851148,2017-02-15,2017,89.24,100.0,1.17,v1.2.2,,2025-01-27
GCA_002407185.1,ASM240718v1,Brachybacterium vulturis,2017484,2017-10-02,2017,94.22,33.333332,16.77,v1.2.2,,2025-01-27
GCF_001941465.1,ASM194146v1,Corynebacterium flavescens,28028,2017-01-10,2017,98.97,38.88889,3.05,v1.2.3,,2025-01-27
GCA_001969445.1,ASM196944v1,Brachybacterium sp. P6-10-X1,1903186,2017-01-23,2017,95.16,100.0,18.36,v1.2.3,,2025-01-27
GCF_001941485.1,ASM194148v1,Corynebacterium frankenforstense DSM 45800,1437875,2017-01-10,2017,99.4,75.0,0.41,v1.2.2,,2025-01-27
GCF_002290025.1,ASM229002v1,Enterococcus thailandicus,417368,2017-09-12,2017,96.85,100.0,0.81,v1.2.2,,2025-01-27
GCF_002117405.1,ASM211740v1,Methylocystis bryophila,655015,2017-05-02,2017,89.6,100.0,11.44,v1.2.2,,2025-01-27
GCF_002197645.1,ASM219764v1,Enterococcus wangshanyuanii,2005703,2017-06-19,2017,98.47,100.0,4.16,v1.2.2,,2025-01-27
GCF_002368295.1,ASM236829v1,Tolypothrix tenuis PCC 7101,231146,2017-06-25,2017,96.14,100.0,6.59,v1.2.3,,2025-01-27
GCA_002407065.1,ASM240706v1,Brachybacterium ginsengisoli,1331682,2017-10-02,2017,95.18,100.0,14.61,v1.2.3,,2025-01-27
GCA_002216795.1,ASM221679v1,Brachybacterium avium,2017485,2017-07-12,2017,89.72,100.0,12.57,v1.2.2,,2025-01-27
GCA_002157875.1,ASM215787v1,Oceanisphaera avium,1903694,2017-05-25,2017,95.32,100.0,1.27,v1.2.3,,2025-01-27
GCF_002211565.1,ASM221156v1,Salmonella enterica subsp. enterica serovar Ouakam str. SA20034636,1243586,2017-06-30,2017,99.56,50.594574,0.89,v1.2.2,,2025-01-27
GCA_002117875.1,ASM211787v1,Xylella fastidiosa subsp. pauca,698414,2017-05-04,2017,96.54,26.970955,0.05,v1.2.2,,2025-01-27
GCA_002776575.1,ASM277657v1,Sphingorhabdus sp. YGSMI21,2077182,2017-11-16,2017,99.5,100.0,0.57,v1.2.2,,2025-01-27
GCA_001688965.2,ASM168896v2,Erysipelotrichaceae bacterium I46,1834207,2017-04-19,2017,,,,,,2025-01-27
GCF_002290205.1,ASM229020v1,Salmonella enterica subsp. enterica serovar Saintpaul,90105,2017-09-12,2017,99.54,48.20431,0.52,v1.2.2,,2025-01-27
GCF_002237575.1,ASM223757v1,Spiroplasma corruscae,216934,2017-07-31,2017,98.12,100.0,1.57,v1.2.2,,2025-01-27
GCF_001661675.2,ASM166167v2,Croceicoccus marinus,450378,2017-06-13,2017,93.29,50.0,16.76,v1.2.2,,2025-01-27
GCA_002795265.1,ASM279526v1,Spiroplasma clarkii,2139,2017-11-23,2017,98.13,100.0,2.94,v1.2.2,,2025-01-27
GCA_000785105.2,ASM78510v2,Lentilactobacillus curieae,1138822,2017-03-03,2017,99.35,100.0,,v1.2.2,,2025-01-27
GCF_002688545.1,ASM268854v1,Micromonospora sp. WMMA2032,2039870,2017-10-24,2017,97.16,100.0,2.65,v1.2.3,,2025-01-27
GCA_002813635.1,ASM281363v1,Spiribacter roseus,1855875,2017-12-07,2017,84.77,100.0,1.14,v1.2.3,,2025-01-27
